leftShoulder_x_0,leftShoulder_y_0,rightShoulder_x_0,rightShoulder_y_0,leftElbow_x_0,leftElbow_y_0,rightElbow_x_0,rightElbow_y_0,leftWrist_x_0,leftWrist_y_0,rightWrist_x_0,rightWrist_y_0,leftHip_x_0,leftHip_y_0,rightHip_x_0,rightHip_y_0,leftShoulder_x_1,leftShoulder_y_1,rightShoulder_x_1,rightShoulder_y_1,leftElbow_x_1,leftElbow_y_1,rightElbow_x_1,rightElbow_y_1,leftWrist_x_1,leftWrist_y_1,rightWrist_x_1,rightWrist_y_1,leftHip_x_1,leftHip_y_1,rightHip_x_1,rightHip_y_1,leftShoulder_x_2,leftShoulder_y_2,rightShoulder_x_2,rightShoulder_y_2,leftElbow_x_2,leftElbow_y_2,rightElbow_x_2,rightElbow_y_2,leftWrist_x_2,leftWrist_y_2,rightWrist_x_2,rightWrist_y_2,leftHip_x_2,leftHip_y_2,rightHip_x_2,rightHip_y_2,leftShoulder_x_3,leftShoulder_y_3,rightShoulder_x_3,rightShoulder_y_3,leftElbow_x_3,leftElbow_y_3,rightElbow_x_3,rightElbow_y_3,leftWrist_x_3,leftWrist_y_3,rightWrist_x_3,rightWrist_y_3,leftHip_x_3,leftHip_y_3,rightHip_x_3,rightHip_y_3,leftShoulder_x_4,leftShoulder_y_4,rightShoulder_x_4,rightShoulder_y_4,leftElbow_x_4,leftElbow_y_4,rightElbow_x_4,rightElbow_y_4,leftWrist_x_4,leftWrist_y_4,rightWrist_x_4,rightWrist_y_4,leftHip_x_4,leftHip_y_4,rightHip_x_4,rightHip_y_4,leftShoulder_x_5,leftShoulder_y_5,rightShoulder_x_5,rightShoulder_y_5,leftElbow_x_5,leftElbow_y_5,rightElbow_x_5,rightElbow_y_5,leftWrist_x_5,leftWrist_y_5,rightWrist_x_5,rightWrist_y_5,leftHip_x_5,leftHip_y_5,rightHip_x_5,rightHip_y_5,leftShoulder_x_6,leftShoulder_y_6,rightShoulder_x_6,rightShoulder_y_6,leftElbow_x_6,leftElbow_y_6,rightElbow_x_6,rightElbow_y_6,leftWrist_x_6,leftWrist_y_6,rightWrist_x_6,rightWrist_y_6,leftHip_x_6,leftHip_y_6,rightHip_x_6,rightHip_y_6,leftShoulder_x_7,leftShoulder_y_7,rightShoulder_x_7,rightShoulder_y_7,leftElbow_x_7,leftElbow_y_7,rightElbow_x_7,rightElbow_y_7,leftWrist_x_7,leftWrist_y_7,rightWrist_x_7,rightWrist_y_7,leftHip_x_7,leftHip_y_7,rightHip_x_7,rightHip_y_7,label
0.4725,0.18875,0.3875,0.1875,0.48875,0.26,0.3675,0.26875,0.50125,0.33875,0.3425,0.335,0.4575,0.33625,0.4,0.33,0.4725,0.1925,0.38375,0.18875,0.50375,0.2525,0.36625,0.2675,0.53,0.32,0.35375,0.34,0.4525,0.3375,0.3975,0.33125,0.46625,0.18875,0.38375,0.19125,0.52125,0.24125,0.36625,0.2725,0.59,0.29375,0.36,0.33375,0.4475,0.33375,0.39625,0.33125,0.465,0.18875,0.38375,0.19125,0.51375,0.23125,0.36875,0.27,0.48,0.32875,0.3625,0.33,0.4475,0.32875,0.3975,0.32875,0.47375,0.18875,0.38375,0.19375,0.55125,0.20875,0.36625,0.275,0.4725,0.33375,0.3625,0.335,0.445,0.33125,0.3925,0.33375,0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,2
0.4725,0.1925,0.38375,0.18875,0.50375,0.2525,0.36625,0.2675,0.53,0.32,0.35375,0.34,0.4525,0.3375,0.3975,0.33125,0.46625,0.18875,0.38375,0.19125,0.52125,0.24125,0.36625,0.2725,0.59,0.29375,0.36,0.33375,0.4475,0.33375,0.39625,0.33125,0.465,0.18875,0.38375,0.19125,0.51375,0.23125,0.36875,0.27,0.48,0.32875,0.3625,0.33,0.4475,0.32875,0.3975,0.32875,0.47375,0.18875,0.38375,0.19375,0.55125,0.20875,0.36625,0.275,0.4725,0.33375,0.3625,0.335,0.445,0.33125,0.3925,0.33375,0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,2
0.46625,0.18875,0.38375,0.19125,0.52125,0.24125,0.36625,0.2725,0.59,0.29375,0.36,0.33375,0.4475,0.33375,0.39625,0.33125,0.465,0.18875,0.38375,0.19125,0.51375,0.23125,0.36875,0.27,0.48,0.32875,0.3625,0.33,0.4475,0.32875,0.3975,0.32875,0.47375,0.18875,0.38375,0.19375,0.55125,0.20875,0.36625,0.275,0.4725,0.33375,0.3625,0.335,0.445,0.33125,0.3925,0.33375,0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,2
0.465,0.18875,0.38375,0.19125,0.51375,0.23125,0.36875,0.27,0.48,0.32875,0.3625,0.33,0.4475,0.32875,0.3975,0.32875,0.47375,0.18875,0.38375,0.19375,0.55125,0.20875,0.36625,0.275,0.4725,0.33375,0.3625,0.335,0.445,0.33125,0.3925,0.33375,0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,2
0.47375,0.18875,0.38375,0.19375,0.55125,0.20875,0.36625,0.275,0.4725,0.33375,0.3625,0.335,0.445,0.33125,0.3925,0.33375,0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,2
0.46625,0.18625,0.38625,0.1925,0.53625,0.19375,0.3675,0.27125,0.64625,0.1825,0.3625,0.33125,0.45,0.33,0.40125,0.33125,0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,2
0.45875,0.1875,0.3825,0.1925,0.53375,0.195,0.36625,0.27125,0.6425,0.18,0.37,0.33625,0.44875,0.33,0.39875,0.33375,0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,2
0.46125,0.1875,0.38375,0.19125,0.53125,0.1925,0.36625,0.2675,0.4825,0.3225,0.36375,0.32875,0.44875,0.3325,0.395,0.33625,0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,2
0.46625,0.18625,0.3825,0.19,0.53375,0.1925,0.3675,0.2675,0.6525,0.185,0.365,0.33125,0.45,0.33125,0.3975,0.33375,0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,2
0.46,0.18625,0.385,0.19,0.52875,0.19625,0.36625,0.26125,0.48,0.31875,0.36125,0.33,0.445,0.32625,0.39625,0.33,0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,2
0.465,0.1875,0.38375,0.19125,0.52625,0.19125,0.36875,0.26625,0.485,0.3275,0.3625,0.33625,0.4475,0.33125,0.395,0.33625,0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,2
0.46375,0.18375,0.385,0.18875,0.5175,0.2,0.3675,0.2625,0.47125,0.315,0.3675,0.32625,0.44875,0.33,0.3975,0.3325,0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,2
0.46375,0.18375,0.38625,0.19,0.53125,0.19375,0.36875,0.265,0.65375,0.1925,0.3625,0.3325,0.44875,0.335,0.39625,0.33375,0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,2
0.46125,0.19,0.3825,0.19125,0.52625,0.195,0.365,0.2675,0.49375,0.3275,0.37125,0.3225,0.45,0.33,0.395,0.33625,0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,2
0.4625,0.18625,0.38125,0.1925,0.49625,0.21625,0.36875,0.2675,0.48875,0.33375,0.3625,0.32625,0.45,0.33375,0.3975,0.335,0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,2
0.465,0.18375,0.3825,0.19125,0.535,0.19375,0.36375,0.2725,0.64375,0.19625,0.36625,0.33375,0.45375,0.3275,0.395,0.33875,0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,0.46,0.1875,0.385,0.19125,0.48875,0.2225,0.37,0.26625,0.48125,0.30875,0.36125,0.33125,0.45125,0.33125,0.4,0.33125,2
0.46625,0.1825,0.38375,0.1925,0.52875,0.19375,0.37125,0.2725,0.5575,0.2025,0.37,0.3325,0.45,0.3375,0.39375,0.3375,0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,0.46,0.1875,0.385,0.19125,0.48875,0.2225,0.37,0.26625,0.48125,0.30875,0.36125,0.33125,0.45125,0.33125,0.4,0.33125,0.465,0.185,0.385,0.19125,0.5325,0.1925,0.37,0.26625,0.4775,0.33125,0.36875,0.33375,0.44875,0.33125,0.39375,0.33375,2
0.4625,0.18625,0.385,0.19125,0.52,0.1975,0.37125,0.26375,0.48,0.325,0.3625,0.3325,0.4475,0.33,0.39625,0.33375,0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,0.46,0.1875,0.385,0.19125,0.48875,0.2225,0.37,0.26625,0.48125,0.30875,0.36125,0.33125,0.45125,0.33125,0.4,0.33125,0.465,0.185,0.385,0.19125,0.5325,0.1925,0.37,0.26625,0.4775,0.33125,0.36875,0.33375,0.44875,0.33125,0.39375,0.33375,0.46625,0.185,0.385,0.19125,0.53125,0.19375,0.36875,0.265,0.47625,0.32,0.3625,0.325,0.45125,0.33,0.3975,0.33375,2
0.4675,0.18375,0.385,0.19125,0.53125,0.19625,0.37,0.265,0.47875,0.32625,0.37375,0.33125,0.45,0.33375,0.395,0.33375,0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,0.46,0.1875,0.385,0.19125,0.48875,0.2225,0.37,0.26625,0.48125,0.30875,0.36125,0.33125,0.45125,0.33125,0.4,0.33125,0.465,0.185,0.385,0.19125,0.5325,0.1925,0.37,0.26625,0.4775,0.33125,0.36875,0.33375,0.44875,0.33125,0.39375,0.33375,0.46625,0.185,0.385,0.19125,0.53125,0.19375,0.36875,0.265,0.47625,0.32,0.3625,0.325,0.45125,0.33,0.3975,0.33375,0.46625,0.1875,0.3825,0.19125,0.53125,0.19375,0.3675,0.27125,0.48125,0.32375,0.36125,0.3375,0.45125,0.33375,0.39375,0.33375,2
0.465,0.185,0.385,0.19,0.525,0.19875,0.3675,0.2625,0.4825,0.32,0.37125,0.33125,0.44875,0.32875,0.39375,0.33,0.465,0.18625,0.385,0.1925,0.5375,0.195,0.36875,0.2675,0.495,0.32625,0.36625,0.335,0.44875,0.32875,0.39375,0.33125,0.4675,0.18375,0.38375,0.19125,0.485,0.24,0.37,0.27,0.46875,0.32375,0.36875,0.3375,0.44875,0.32875,0.39875,0.33625,0.46,0.1875,0.385,0.19125,0.48875,0.2225,0.37,0.26625,0.48125,0.30875,0.36125,0.33125,0.45125,0.33125,0.4,0.33125,0.465,0.185,0.385,0.19125,0.5325,0.1925,0.37,0.26625,0.4775,0.33125,0.36875,0.33375,0.44875,0.33125,0.39375,0.33375,0.46625,0.185,0.385,0.19125,0.53125,0.19375,0.36875,0.265,0.47625,0.32,0.3625,0.325,0.45125,0.33,0.3975,0.33375,0.46625,0.1875,0.3825,0.19125,0.53125,0.19375,0.3675,0.27125,0.48125,0.32375,0.36125,0.3375,0.45125,0.33375,0.39375,0.33375,0.4625,0.18625,0.385,0.1925,0.52625,0.19375,0.36625,0.27125,0.66,0.18375,0.3725,0.3325,0.4525,0.33375,0.39875,0.3375,2
